Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
MOTORCYCLE,Coxs Creek,KY,40013,Tucson,AZ,85726,600,COD/COP,1779,1,2004 harley davidson road king,Runs,ENCLOSED,2023-02-21,11407537-gp,"Call or Text 786-725-5998, Delivery is in Lubbock, TX",AutoStar Transport Express LLC,(888) 802-8250,dispatch@autostartransport.com,100.0,Not specified,Tucson,37.92808,-85.489273,32.2192,-110.9471,02_22_2023_16_32
MOTORCYCLE,elizabethtown,KY,42701,cincinnati,OH,45240,1,COD/COP,168,1,2022 harley-davidson fxlrs,Runs,OPEN,2023-02-21,035874-oh,bid your price via super dispatch or text 312-286-4164,Motorsports Of Chicago,(312) 286-4164,charlie@motorsportsofchicago.com,100.0,Elizabethtown,Cincinnati - Middletown,37.69027,-85.865194,39.283052,-84.516793,02_22_2023_16_32
MOTORCYCLE,Lexington,KY,40509,Bedford Park,IL,60638,150,COD/COP,389,1,2017 harley davidson fltrx,Runs,OPEN,2023-02-21,IL_42139,Copart Could be inop. Fork on/off if needed.,"Baltic Auto Shipping, Inc",(708) 924-7481,transport@balticasi.com,99.7,Lexington - Fayette,Chicago - Naperville - Joliet,37.978539,-84.36884,41.787007,-87.771665,02_22_2023_16_32
MOTORCYCLE,lexington,KY,40509,cincinnati,OH,45240,1,COD/COP,112,1,2022 can am outlander 570,Runs,OPEN,2023-02-21,000127-oh,bid your price via super dispatch or text 312-286-4164,Motorsports Of Chicago,(312) 286-4164,charlie@motorsportsofchicago.com,100.0,Lexington - Fayette,Cincinnati - Middletown,37.978539,-84.36884,39.283052,-84.516793,02_22_2023_16_32
MOTORCYCLE,louisville,KY,40207,cincinnati,OH,45240,1,COD/COP,110,1,2022 polaris slingshot,Runs,OPEN,2023-02-21,49624-oh,request on super.dealer to auction,Motorsports Of Chicago,(312) 286-4164,charlie@motorsportsofchicago.com,100.0,Louisville/Jefferson County,Cincinnati - Middletown,38.26412,-85.661976,39.283052,-84.516793,02_22_2023_16_32
MOTORCYCLE,Louisville,KY,40222,Lubbock,TX,79424,600,COD/COP,1128,1,2004 harley davidson road king,Runs,ENCLOSED,2023-02-21,11407537-gp,"Call or Text 786-725-5998 Pick up is in Coxs Creek, KY",AutoStar Transport Express LLC,(888) 802-8250,dispatch@autostartransport.com,100.0,Louisville/Jefferson County,Lubbock,38.277963,-85.626869,33.47143,-101.95161,02_22_2023_16_32
MOTORCYCLE,Louisville,KY,40229,Schertz,TX,78154,240,COD/COP,1087,1,2022 honda adv 150,Runs,OPEN,2023-03-01,SM-000401,Book on super-lb.com/anj7N8,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Louisville/Jefferson County,San Antonio - New Braunfels,38.090425,-85.652049,29.568833,-98.277058,02_22_2023_16_32
MOTORCYCLE,Somerset,KY,42501,Fayetteville,AR,72703,300,COD/COP,722,1,2000 phoenix titan,Runs,OPEN,2023-02-22,SM-000475,Book on super-lb.com/Q2a0G9,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Not specified,Fayetteville - Springdale - Rogers,37.055438,-84.439045,36.118166,-94.059994,02_22_2023_16_32
MOTORCYCLE,Walton,KY,41094,Willis,MI,48191,175,COD/COP,268,1,2022 suzuki gsx-r750,Inop,OPEN,2023-02-22,KY-0216,Not specified,Zeita Auto Transport Inc,(734) 968-8219,zeita1967@live.com,100.0,Cincinnati - Middletown,Ann Arbor,38.887518,-84.635303,42.123155,-83.569881,02_22_2023_16_32
MOTORCYCLE,gonzales,LA,70737,new rochelle,NY,10801,500,COD/COP,1385,1,2007 big bear chopper,Inop,ENCLOSED,2023-01-25,2993529,Not specified,GetCarrier LLC 2,(203) 774-9777,dispatch@getcarrier.com,99.7,Baton Rouge,New York - Northern New Jersey - Long Island,30.225369,-90.925334,40.91574,-73.782885,02_22_2023_16_32
MOTORCYCLE,Lake Charles,LA,70605,Chapel Hill,NC,27517,650,COD/COP,1044,1,1984 bmw r1200c,Runs,ENCLOSED,2023-03-01,11166365,Not specified,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Lake Charles,Durham,30.127198,-93.280384,35.841038,-79.02982,02_22_2023_16_32
MOTORCYCLE,new orleans,LA,70129,jacksonville,FL,32208,100,COD/COP,540,1,0 indian motorcycles indian chieftain .,Runs,OPEN,2023-02-22,2634,Not specified,North Lake Logistics Inc -2,(855) 560-1994,support@northlakelogistics.com,98.6,New Orleans - Metairie - Kenner,Jacksonville,30.08974,-89.811925,30.394326,-81.680065,02_22_2023_16_32
MOTORCYCLE,shreveport,LA,71129,torrington,CT,06790,650,COD/COP,1553,1,1994 harley-davidson electra glide ultra classic,Runs,OPEN,2023-02-18,30412289-as,asap call text 865 328-7474 james,Albatross Auto Shipping LLC,(865) 381-8015,info@albatrossllc.net,100.0,Shreveport - Bossier City,Not specified,32.380201,-93.92564,41.839633,-73.12607,02_22_2023_16_32
MOTORCYCLE,boston,MA,02111,yonkers,NY,10704,200,COD/COP,197,1,2013 royal enfield motor cycle enfield,Runs,OPEN,2023-02-20,30543893-sf,no comment,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Boston - Cambridge - Quincy,New York - Northern New Jersey - Long Island,42.350274,-71.058768,40.922999,-73.863398,02_22_2023_16_32
ATV,Boston,MA,02108,Saint Louis,MO,63122,500,COD/COP,1197,1,2020 polaris sportsman,Runs,OPEN,2023-02-22,NDS0106| Z,Origin  NY - Duanesburg 12056 ,Innovative Ways Logistics,(707) 505-7555,dispatch@innoways.co,100.0,Boston - Cambridge - Quincy,St. Louis,42.357322,-71.0645,38.577268,-90.42424,02_22_2023_16_32
MOTORCYCLE,Byfield,MA,01922,Greenville,SC,29607,500,COD/COP,992,1,1970 cz 250 enduro,Runs,OPEN,2023-02-21,Not specified,Not specified,Euroshipex,(773) 251-4488,info@euroshipex.com,100.0,Boston - Cambridge - Quincy,Greenville - Mauldin - Easley,42.758286,-70.917065,34.803774,-82.321517,02_22_2023_16_32
MOTORCYCLE,Greenfield,MA,01301,Rockville,CT,06066,250,COD/COP,80,1,1975 honda cb550,Inop,ENCLOSED,2023-02-23,Not specified,Not specified,Kaplan Cycles LLC,(860) 471-0192,kenny@kaplancycles.com,100.0,Springfield,Hartford - West Hartford - East Hartford,42.631883,-72.59742,41.836454,-72.463295,02_22_2023_16_32
MOTORCYCLE,Millville,MA,01529,Wellington,FL,33414,600,COD/COP,1407,1,2020 harley davidson street glide special,Runs,OPEN,2023-02-22,10250526,Not specified,J & J Freight Logistics Inc,(404) 949-3408,info.jjfreightlogistics@gmail.com,100.0,Worcester,Miami - Fort Lauderdale - Pompano Beach,42.039469,-71.577323,26.638272,-80.237182,02_22_2023_16_32
MOTORCYCLE,Plymouth,MA,02360,Virginia Beach,VA,23455,380,FIVE_BUSINESS_DAYS,588,1,1974 yamaha dt1 250,Runs,OPEN,2023-02-22,S2098,Not specified,Tempus Logix 2,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,Boston - Cambridge - Quincy,Virginia Beach - Norfolk - Newport News,41.873369,-70.639662,36.919017,-76.143352,02_22_2023_16_32
MOTORCYCLE,Plymouth,MA,02360,Virginia Beach,VA,23455,380,FIVE_BUSINESS_DAYS,588,1,1974 yamaha dt1 250,Runs,ENCLOSED,2023-02-22,S2098-E,Not specified,Tempus Logix 2,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,Boston - Cambridge - Quincy,Virginia Beach - Norfolk - Newport News,41.873369,-70.639662,36.919017,-76.143352,02_22_2023_16_32
MOTORCYCLE,Templeton,MA,01468,Linden,NJ,07036,175,TWO_BUSINESS_DAYS,212,1,2004 harley davidson xl883,Inop,OPEN,2023-02-22,kamil-04-hd-text only 646-361-2885,text 646-361-2885,O&K Auto Transport LLC,(917) 662-7963,okautotransportllc@gmail.com,100.0,Worcester,New York - Northern New Jersey - Long Island,42.543162,-72.066854,40.624754,-74.249144,02_22_2023_16_32
MOTORCYCLE,Worcester,MA,01613,Waltham,MA,02451,100,COD/COP,41,1,2001 suzuki sv650s,Runs,OPEN,2023-02-22,Not specified,Text 8572010373,Dreamline Logistics LLC,(857) 201-0302,info@dreamline-logistics.com,100.0,Worcester,Boston - Cambridge - Quincy,42.2627,-71.8028,42.397322,-71.259369,02_22_2023_16_32
MOTORCYCLE,Aberdeen,MD,21001,Clemmons,NC,27012,320,COD/COP,416,1,2013 can-am spyder,Runs,OPEN,2023-03-01,S207,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Baltimore - Towson,Winston - Salem,39.498258,-76.198885,36.004018,-80.371445,02_22_2023_16_32
MOTORCYCLE,edgewater,MD,21037,dallas,TX,75201,500,COD/COP,1371,1,2014 honda ruckus,Runs,ENCLOSED,2023-02-24,70752512-br,9299989009 call me,Brookwide Inc,(929) 592-3070,autodispatch@brookwide.com,99.9,Baltimore - Towson,Dallas - Fort Worth - Arlington,38.922855,-76.544119,32.787706,-96.79985,02_22_2023_16_32
MOTORCYCLE,gaithersburg,MD,20879,miami,FL,33186,400,COD/COP,1094,1,2022 bmw c 400- small scooter,Runs,ENCLOSED,2023-02-22,ma2111,Not specified,Movevocity LLC,(305) 907-7152,info@movevocity.com,99.3,Washington - Arlington - Alexandria,Miami - Fort Lauderdale - Pompano Beach,39.176351,-77.183173,25.656028,-80.414856,02_22_2023_16_32
MOTORCYCLE,lexington park,MD,20653,concord,CA,94521,1,COD/COP,2877,1,2006 vulcan kawasaki 1600,Runs,OPEN,2023-02-22,30405535-st,jack 3159558558,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,California - Lexington Park,San Francisco - Oakland - Fremont,38.241457,-76.430525,37.965458,-121.952671,02_22_2023_16_32
MOTORCYCLE,lexington park,MD,20653,concord,CA,94521,700,COD/COP,2877,1,2006 vulcan kawasaki 1600,Runs,OPEN,2023-02-22,30442362-st,asap 3152340511,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,California - Lexington Park,San Francisco - Oakland - Fremont,38.241457,-76.430525,37.965458,-121.952671,02_22_2023_16_32
MOTORCYCLE,North Beach,MD,20714,Sebastian,FL,32958,300,COD/COP,942,1,2015 piaggio mp3,Runs,ENCLOSED,2023-02-24,DA162,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Washington - Arlington - Alexandria,Sebastian - Vero Beach,38.716766,-76.535969,27.801256,-80.488578,02_22_2023_16_32
MOTORCYCLE,Potomac,MD,20854,Stockton,CA,95207,550,COD/COP,2777,1,2005 harley-davidson roadking classic 103,Runs,ENCLOSED,2023-02-22,WA1065,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Washington - Arlington - Alexandria,Stockton,39.024784,-77.246553,38.000256,-121.324666,02_22_2023_16_32
MOTORCYCLE,Corinna,ME,04928,Bradenton,FL,34205,1200,COD/COP,1593,1,2018 polaris slingshot,Runs,ENCLOSED,2023-02-27,11441477,Not specified,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Bangor,North Port - Bradenton - Sarasota,44.945902,-69.23408,27.485396,-82.583414,02_22_2023_16_32
MOTORCYCLE,dover foxcroft,ME,04426,bristol,PA,19007,500,COD/COP,522,1,2015 harley-davidson flhxse,Runs,OPEN,2023-02-21,956255-pa,bid your price via super dispatch or text 312-286-4164,Motorsports Of Chicago,(312) 286-4164,charlie@motorsportsofchicago.com,100.0,Not specified,Philadelphia - Camden - Wilmington,45.238598,-69.204766,40.116456,-74.843662,02_22_2023_16_32
MOTORCYCLE,Black River,MI,48721,Providence Forge,VA,23140,630,COD/COP,863,1,2011 harley-davidson road glide ultra,Runs,OPEN,2023-02-21,WA1043,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Not specified,Richmond,44.807888,-83.349064,37.432286,-77.02211,02_22_2023_16_32
MOTORCYCLE,Detroit,MI,48216,Providence Forge,VA,23140,630,COD/COP,645,1,2010 harley-davidson road glide ultra,Runs,OPEN,2023-02-21,WA1043-A,Actual pick up MI - Black River 48721,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Detroit - Warren - Livonia,Richmond,42.323512,-83.079044,37.432286,-77.02211,02_22_2023_16_32
MOTORCYCLE,muskegon,MI,49441,fayetteville,NC,28314,700,COD/COP,856,1,2013 suzuki gsx-r 600,Runs,OPEN,2023-03-03,54691cs,Not specified,Send It Car Shippers,(619) 775-1516,matt@senditcarshippers.com,99.7,Muskegon - Norton Shores,Fayetteville,43.186901,-86.272871,35.06445,-79.018656,02_22_2023_16_32
MOTORCYCLE,Roseville,MI,48066,Lecanto,FL,34461,630,COD/COP,1135,1,2019 harley-davidson tri glide,Runs,ENCLOSED,2023-02-22,SM-000282,Not specified,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Detroit - Warren - Livonia,Not specified,42.509668,-82.935955,28.810046,-82.47891,02_22_2023_16_32
MOTORCYCLE,Sandusky,MI,48471,Mount Vernon,NY,10550,200,COD/COP,714,1,2011 honda rebel 1100t,Runs,OPEN,2023-02-22,SM-000528,Book on super-lb.com/Q2aMJR,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Not specified,New York - Northern New Jersey - Long Island,43.430359,-82.868868,40.906038,-73.834446,02_22_2023_16_32
MOTORCYCLE,Sandusky,MI,48471,Providence Forge,VA,23140,530,COD/COP,736,1,2018 harley davidson ultra classic,Runs,OPEN,2023-02-21,SM-000411,Book on super-lb.com/mVG1QV,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Not specified,Richmond,43.430359,-82.868868,37.432286,-77.02211,02_22_2023_16_32
MOTORCYCLE,Washington,MI,48095,Scottsdale,AZ,85262,450,COD/COP,2081,1,2018 honda crf150r,Runs,OPEN,2023-02-22,SM-000499,Book on super-lb.com/KJV97v,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Detroit - Warren - Livonia,Phoenix - Mesa - Glendale,42.780028,-83.039467,33.855444,-111.626078,02_22_2023_16_32
MOTORCYCLE,Waterford,MI,48327,Milwaukee,WI,53217,200,FIVE_BUSINESS_DAYS,379,1,2019 aprilia tuono,Runs,ENCLOSED,2023-02-27,tuono,Not specified,DBest Transport Corp,(626) 242-4842,dbesttransportdispatch@gmail.com,100.0,Detroit - Warren - Livonia,Milwaukee - Waukesha - West Allis,42.645718,-83.408139,43.145761,-87.919719,02_22_2023_16_32
MOTORCYCLE,Avon,MN,56310,Bedford Park,IL,60638,175,COD/COP,496,1,2009 harley davidson flhx,Runs,OPEN,2023-02-22,IL_42167,Copart  could be inop. Fork on/off if needed.,"Baltic Auto Shipping, Inc",(708) 924-7481,transport@balticasi.com,99.7,St. Cloud,Chicago - Naperville - Joliet,45.618166,-94.43617,41.787007,-87.771665,02_22_2023_16_32
MOTORCYCLE,eagan,MN,55123,labelle,FL,33935,825,COD/COP,1695,1,2015 harley-davidson ultra classic,Runs,ENCLOSED,2023-02-24,6rm-11130,Not specified,Transport Masters USA LLC,(561) 853-1540,info@transportmasters.net,100.0,Minneapolis - St. Paul - Bloomington,Not specified,44.805023,-93.136746,26.642046,-81.345252,02_22_2023_16_32
MOTORCYCLE,eagan,MN,55121,grants pass,OR,97526,653,COD/COP,2005,1,2003 harley davidson custom classic,Runs,OPEN,2023-02-22,4008360-at,ready to go,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Minneapolis - St. Paul - Bloomington,Not specified,44.84219,-93.168026,42.60122,-123.590778,02_22_2023_16_32
MOTORCYCLE,Ham Lake,MN,55304,Elizabeth,NJ,07208,700,FIVE_BUSINESS_DAYS,1219,1,2004 harley davidson flstfi,Runs,ENCLOSED,2023-02-22,REF# NYC-98464 Enclosed,gaborfn@sclusa.com  - Tel: 19086152016 (email me 1st),Schumacher Cargo Logistics Inc.,(000) 000-000_,dispatch@sclusa.com,99.8,Minneapolis - St. Paul - Bloomington,New York - Northern New Jersey - Long Island,45.254852,-93.274413,40.681346,-74.227812,02_22_2023_16_32
MOTORCYCLE,Minneapolis,MN,55408,Durham,NC,27705,300,COD/COP,1190,1,2011 kawasaki versys 650,Runs,OPEN,2023-02-22,SM-000533,Book on super-lb.com/lPLVRq,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Minneapolis - St. Paul - Bloomington,Durham,44.945012,-93.294042,36.033619,-78.982388,02_22_2023_16_32
MOTORCYCLE,Minneapolis,MN,55411,Silver Spring,MD,20901,270,COD/COP,1103,1,1977 hodaka 250sl,Runs,OPEN,2023-02-22,SM-000519,Book on super-lb.com/x2g2zV,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Minneapolis - St. Paul - Bloomington,Washington - Arlington - Alexandria,44.996333,-93.29604,39.024904,-77.008287,02_22_2023_16_32
MOTORCYCLE,Monticello,MN,55362,Sioux Falls,SD,57107,300,COD/COP,246,1,2023 bmw m100r sport bike,Runs,ENCLOSED,2023-02-22,BMW Bike,Call/Text Heath 605-201-9563 dealer to dealer ,Vern Eide Motorcars Inc,605-362-9500,jjaeger@verneide.com,99.0,Minneapolis - St. Paul - Bloomington,Sioux Falls,45.311652,-93.801732,43.601636,-96.825205,02_22_2023_16_32
ATV,New Ulm,MN,56073,Linden,NJ,07036,600,COD/COP,1250,1,2021 can am outlander,Runs,OPEN,2023-02-20,B22ATV,Please call Michael 646-894-5539 company check on delivery.,Wandel Inc,see listing,info@ahh-logistics.com,100.0,Not specified,New York - Northern New Jersey - Long Island,44.32625,-94.458232,40.624754,-74.249144,02_22_2023_16_32
ATV,Sauk Centre,MN,56378,Charlotte,NC,28203,650,COD/COP,1270,1,2019 golf cart,Runs,OPEN,2023-02-21,MMA-0093,call and text : (512) 333-6711,MMA Auto Transport,(832) 553-6332,mmaautotransport@gmail.com,100.0,St. Cloud,Charlotte - Gastonia - Rock Hill,45.716,-94.97705,35.208484,-80.858125,02_22_2023_16_32
ATV,Eldon,MO,65026,Auburndale,FL,33823,750,COD/COP,1164,1,2008 kawasaki 15-f jetski,Runs,OPEN,2023-03-07,4206958,3027545516 (text). https://link.moverjetlogistics.com/S5hh,Moverjet Logistics LLC,(302) 248-5115,dispatch@moverjetlogistics.com,99.5,Not specified,Lakeland,38.324804,-92.550039,28.091296,-81.829502,02_22_2023_16_32
MOTORCYCLE,Farmington,MO,63640,Selah,WA,98942,450,COD/COP,2062,1,2021 honda crf300l abs,Runs,OPEN,2023-02-22,FEV1688,Not specified,Five Star Logix LLC,(979) 261-0112,dispatch@fivestarlogix.com,100.0,Not specified,Yakima,37.747435,-90.363484,46.767171,-120.687245,02_22_2023_16_32
MOTORCYCLE,Kansas City,MO,64145,Miami,FL,33137,550,COD/COP,1475,1,2009 aprilia mana 850,Runs,OPEN,2023-02-22,11402813,Not specified,Top Gear AT LLC,(630) 344-9000,info@topgearat.com,100.0,Kansas City,Miami - Fort Lauderdale - Pompano Beach,38.88085,-94.596219,25.81439,-80.178205,02_22_2023_16_32
MOTORCYCLE,kansas city,MO,64145,miami,FL,33137,350,COD/COP,1475,1,2009 aprilia mana 850,Runs,OPEN,2023-02-21,30935353-us,no comment,US Star Trucking LLC,(865) 730-4992,usstartrucking@gmail.com,99.8,Kansas City,Miami - Fort Lauderdale - Pompano Beach,38.88085,-94.596219,25.81439,-80.178205,02_22_2023_16_32
MOTORCYCLE,kansas city,MO,64118,rapid city,SD,57703,531,COD/COP,699,1,2018 honda goldwing gl1800,Runs,OPEN,2023-02-22,SM-000391,Book on super-lb.com/x2g8n4,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Kansas City,Rapid City,39.213954,-94.575082,44.026126,-103.075662,02_22_2023_16_32
MOTORCYCLE,marshfield,MO,65706,orland park,IL,60462,1,COD/COP,471,1,2016 indian scout,Runs,OPEN,2023-02-21,04923-oh,bid your price via super dispatch or text 312-286-4164,Motorsports Of Chicago,(312) 286-4164,charlie@motorsportsofchicago.com,100.0,Springfield,Chicago - Naperville - Joliet,37.319323,-92.883835,41.616364,-87.836574,02_22_2023_16_32
MOTORCYCLE,Springfield,MO,65803,West Memphis,AR,72301,400,COD/COP,292,1,2004 bmw 1150 rt,Runs,OPEN,2023-02-22,DA106,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Springfield,Memphis,37.304223,-93.305528,35.114982,-90.155922,02_22_2023_16_32
MOTORCYCLE,Wright City,MO,63390,Henderson,NV,89015,475,IMMEDIATELY,1567,1,1978 honda cb750a,Runs,OPEN,2023-02-27,HBT-8802,Call or text (919)439-9005,HBTransit,(919) 439-9005,dispatch@hbtransit.com,100.0,St. Louis,Las Vegas - Paradise,38.801064,-91.044548,36.011129,-114.949676,02_22_2023_16_32
ATV,Byram,MS,39272,Forest City,NC,28043,400,COD/COP,605,1,2020 can am defender,Inop,OPEN,2023-02-22,20defender,Not specified,Xtreme Motorsports,(828) 248-2739,xtrememotorsport@yahoo.com,100.0,Jackson,Not specified,32.186054,-90.272131,35.309842,-81.870287,02_22_2023_16_32
MOTORCYCLE,florence,MS,39073,la porte,TX,77571,300,IMMEDIATELY,431,1,2015 kawasaki kx450,Runs,OPEN,2023-02-22,FR96,Not specified,Fagu Internacional Logistica Y Transporte S.R.L.,(305) 848-5548,fagusrl2020@gmail.com,99.2,Jackson,Houston - Sugar Land - Baytown,32.095464,-90.119858,29.682972,-95.048232,02_22_2023_16_32
MOTORCYCLE,florence,MS,39073,savannah,GA,31405,200,FIVE_BUSINESS_DAYS,636,1,2021 pols rzr 219213,Runs,OPEN,2023-02-15,71412,Not specified,V&S Brothers Inc,(848) 468-4454,vsg999@yahoo.com,97.6,Jackson,Savannah,32.095464,-90.119858,32.036444,-81.168404,02_22_2023_16_32
MOTORCYCLE,Billings,MT,59101,Phoenix,AZ,85001,500,COD/COP,1239,1,2018 harley-davidson fatboy,Runs,ENCLOSED,2023-02-22,SM-000363,Agent 2.05,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Billings,Phoenix - Mesa - Glendale,45.66025,-108.384307,33.4486,-112.0733,02_22_2023_16_32
MOTORCYCLE,Billings,MT,59101,Savannah,GA,31415,965,COD/COP,2072,1,2012 harley-davidson flhr road,Inop,OPEN,2023-02-22,mtga75l6,Get Load: https://easyhaul.com/d/D4A2G,Autobidmaster LLC 2,(360) 776-3583,dispatch@easyhaul.com,100.0,Billings,Savannah,45.66025,-108.384307,32.082868,-81.137852,02_22_2023_16_32
MOTORCYCLE,Helena,MT,59601,richmond,CA,94804,1000,COD/COP,1091,1,2020 bmw k1600gt,Inop,OPEN,2023-02-22,47034MK,Fork on/off - Copart,All West Coast Shipping,(510) 323-2103,dispatch@wcshipping.com,99.5,Not specified,San Francisco - Oakland - Fremont,46.528988,-112.12251,37.924272,-122.344349,02_22_2023_16_32
MOTORCYCLE,apex,NC,27523,saint johns,FL,32259,350,COD/COP,482,1,2021 harley-davidson fatboy,Runs,ENCLOSED,2023-02-23,8kg-11259,Not specified,Transport Masters USA LLC,(561) 853-1540,info@transportmasters.net,100.0,Raleigh - Cary,Jacksonville,35.79427,-78.918739,30.071014,-81.572238,02_22_2023_16_32
MOTORCYCLE,Burgaw,NC,28425,Frederica,DE,19946,300,COD/COP,442,1,2001 harley davidson road king,Runs,OPEN,2023-02-22,58277  inop,call us or email us sales@nationalautoshipping.com,"National Auto Shipping,Inc",(954) 362-1919,sales@nationalautoshipping.com,99.7,Wilmington,Dover,34.559404,-77.945254,39.030558,-75.458994,02_22_2023_16_32
MOTORCYCLE,Burgaw,NC,28425,Goldsboro,MD,21636,300,COD/COP,423,1,2001 harley road king,Runs,OPEN,2023-02-22,58277  inop,"Motorcycle is going to Frederica, DE 19946","National Auto Shipping,Inc",(954) 362-1919,sales@nationalautoshipping.com,99.7,Wilmington,Not specified,34.559404,-77.945254,39.019078,-75.805939,02_22_2023_16_32
MOTORCYCLE,Charlotte,NC,28203,Las Vegas,NV,89123,400,COD/COP,2194,1,2007 kawasak zx10r,Runs,ENCLOSED,2023-02-21,WA1058-A,Actual pick up  SC - Blythewood 29016,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Charlotte - Gastonia - Rock Hill,Las Vegas - Paradise,35.208484,-80.858125,36.035396,-115.149548,02_22_2023_16_32
MOTORCYCLE,Fletcher,NC,28732,Newark,NJ,07105,250,COD/COP,705,1,2009 harley davidson xl883,Runs,OPEN,2023-02-23,Call or text order#34504240,Not specified,Hulevich Dzmitry,(267) 226-8737,ipgulevich@gmail.com,100.0,Asheville,New York - Northern New Jersey - Long Island,35.45761,-82.482468,40.723698,-74.145958,02_22_2023_16_32
MOTORCYCLE,havelock,NC,28532,cincinnati,OH,45240,1,COD/COP,648,1,2016 honda cbr,Runs,OPEN,2023-02-22,300523-oh,request on super.dealer to auction,Motorsports Of Chicago,(312) 286-4164,charlie@motorsportsofchicago.com,100.0,Not specified,Cincinnati - Middletown,34.897706,-76.867361,39.283052,-84.516793,02_22_2023_16_32
MOTORCYCLE,henderson,NC,27537,south jordan,UT,84009,600,COD/COP,2180,1,1972 jawa cz 90,Runs,ENCLOSED,2023-02-23,ml2263,Not specified,Movevocity LLC,(305) 907-7152,info@movevocity.com,99.3,Not specified,Salt Lake City,36.371868,-78.379098,40.555448,-112.018011,02_22_2023_16_32
MOTORCYCLE,Statesville,NC,28625,Houston,TX,77075,450,IMMEDIATELY,1083,1,2016 honda goldwing,Runs,OPEN,2023-02-22,013,Payment by Zelle,Ride Quality Auto,(720) 388-3993,ride.quality.auto@gmail.com,100.0,Charlotte - Gastonia - Rock Hill,Houston - Sugar Land - Baytown,35.888144,-80.891066,29.623422,-95.263631,02_22_2023_16_32
MOTORCYCLE,Trenton,NC,28585,Mansfield,OH,44906,450,COD/COP,651,1,2013 harley glide,Runs,ENCLOSED,2023-02-22,Not specified,Call or text Eddie 440-488-1529 ,National Auto Group Inc.,(440) 488-1529,cmcphie@jdbnow.com,98.8,Not specified,Mansfield,35.081038,-77.482354,40.752368,-82.591484,02_22_2023_16_32
MOTORCYCLE,waxhaw,NC,28173,englewood,CO,80112,850,COD/COP,1589,1,2016 bmw s1000rr,Runs,OPEN,2023-03-03,30407175-em,no comment,EZ MUVERS LLC,(786) 550-0950,info@ezmuvers.com,100.0,Charlotte - Gastonia - Rock Hill,Denver - Aurora,34.925912,-80.73473,39.565706,-104.857828,02_22_2023_16_32
MOTORCYCLE,Winston Salem,NC,27104,Concord,NH,03301,375,COD/COP,876,1,1995 honda 750,Runs,OPEN,2022-06-13,7851182,Not specified,ShipYourCarNow LLC,(917) 933-5723,cdfdtest@shipyourcarnow.com,99.8,Winston - Salem,Not specified,36.097729,-80.323493,43.230539,-71.547977,02_22_2023_16_32
MOTORCYCLE,Bismarck,ND,58504,Roselle,NJ,07203,500,TWO_BUSINESS_DAYS,1625,1,2021 bmw 1250,Inop,OPEN,2023-02-21,CALL 9084631578 R BMW,Not specified,VMS Lux Transport LLC,(908) 666-7665,info@vmstransportation.com,100.0,Bismarck,New York - Northern New Jersey - Long Island,46.711389,-100.649356,40.650436,-74.259668,02_22_2023_16_32
