Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time
SUV,Indianapolis,IN,46239,Houston,TX,77098,900,COD/COP,1033,1,2020 porsche cayenne turbo,Runs,ENCLOSED,2023-02-11,11344032,832-437-1934 MANHEIM AUCTION TO DEALER READY TO GO NOW CALL,New World Auto Transport,(832) 437-2478,steve.wells50@yahoo.com,100.0,Indianapolis - Carmel,Houston - Sugar Land - Baytown,39.724661,-86.001479,29.734388,-95.415938,02_11_2023_07_58
CAR,Lawrenceburg,IN,47025,Sterling Heights,MI,48313,601,TEN_BUSINESS_DAYS,306,1,2005 chevrolet corvette,Runs,ENCLOSED,2023-02-14,Ready Tuesday 2-14,Not specified,American Auto Transfers LLC,(408) 418-2921,amautotransfers14@gmail.com,99.8,Cincinnati - Middletown,Detroit - Warren - Livonia,39.162674,-84.891373,42.599006,-83.010792,02_11_2023_07_58
CAR,Merrillville,IN,46410,Las Vegas,NV,89128,1800,FIFTEEN_BUSINESS_DAYS,1779,1,2023 cadillac ct5-v *ready 2/15* *hardside encolsed reqd*,Runs,ENCLOSED,2023-02-15,A278668A,call x 199 quickpay available,"Fisher Shipping Company,LLC",(508) 792-2427,dave@fishershipping.com,100.0,Chicago - Naperville - Joliet,Las Vegas - Paradise,41.480962,-87.316428,36.197963,-115.265816,02_11_2023_07_58
CAR,Merrillville,IN,46410,Los Angeles,CA,90036,1800,FIFTEEN_BUSINESS_DAYS,2051,1,2023 cadillac ct5-v *ready 02/15* *hardside enclosed reqd* *actual delivery is in las vegas nv 89128*,Runs,ENCLOSED,2023-02-15,A278668C *DROP IS IN LAS VEGAS NV 89128*,call x 199 quickpay available,"Fisher Shipping Company,LLC",(508) 792-2427,dave@fishershipping.com,100.0,Chicago - Naperville - Joliet,Los Angeles - Long Beach - Anaheim,41.480962,-87.316428,34.070436,-118.350486,02_11_2023_07_58
CAR,New Albany,IN,47150,Avon Lake,OH,44012,1,COD/COP,343,1,2013 chevrolet camaro,Runs,ENCLOSED,2023-02-13,790-OH-DS,Not specified,The Ship An Auto Company,(941) 875-1281,shipanauto@gmail.com,100.0,Louisville/Jefferson County,Cleveland - Elyria - Mentor,38.28118,-85.841003,41.496847,-82.017594,02_11_2023_07_58
CAR,st john,IN,46373,mesa,AZ,85209,1350,COD/COP,1736,1,1970 dodge roadrunner,Runs,ENCLOSED,2023-02-12,4232713,Not specified,Moverjet Logistics LLC,(302) 248-5115,dispatch@moverjetlogistics.com,99.5,Chicago - Naperville - Joliet,Phoenix - Mesa - Glendale,41.450011,-87.472237,33.376145,-111.63433,02_11_2023_07_58
CAR,olathe,KS,66051,apopka,FL,32703,800,COD/COP,1256,1,2016 cadillac ct6 sedan,Runs,ENCLOSED,2023-02-13,146665-1,"pul: olathe,ks 66051 del: lynn haven,fl 32444",SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Kansas City,Orlando - Kissimmee - Sanford,38.8815,-94.8187,28.662967,-81.51735,02_11_2023_07_58
CAR,olathe,KS,66051,lynn haven,FL,32444,800,COD/COP,945,1,2016 cadillac ct6 sedan,Runs,ENCLOSED,2023-02-13,146665,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Kansas City,Panama City - Lynn Haven,38.8815,-94.8187,30.230602,-85.64364,02_11_2023_07_58
PICKUP,salina,KS,67401,huntington beach,CA,92648,1750,COD/COP,1460,1,2023 ford maverick,Runs,ENCLOSED,2023-02-10,260031-72591,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Not specified,Los Angeles - Long Beach - Anaheim,38.83447,-97.641195,33.67674,-118.02116,02_11_2023_07_58
CAR,wichita,KS,67203,new orleans,LA,70118,1000,COD/COP,870,1,1965 mgb gt,Runs,ENCLOSED,2023-02-24,590631,Not specified,Creative Rides Inc.,954-251-0020,quote1@creativerides.info,99.3,Wichita,New Orleans - Metairie - Kenner,37.70483,-97.363892,29.9452,-90.123979,02_11_2023_07_58
CAR,beattyville,KY,41311,ashland,KY,41102,201,COD/COP,128,1,1937 plymoth sedan 4 door,Runs,ENCLOSED,2023-02-10,4005441-at,ready to go,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Not specified,Huntington - Ashland,37.603317,-83.70832,38.426254,-82.725393,02_11_2023_07_58
SUV,Florence,KY,41042,Pontiac,MI,48342,600,COD/COP,305,1,2021 bmw x6,Runs,ENCLOSED,2023-02-15,301157581,Not specified,Corsia Logistics,(818) 850-5258,info@corsia.us,100.0,Cincinnati - Middletown,Detroit - Warren - Livonia,38.982246,-84.648216,42.647581,-83.28208,02_11_2023_07_58
SUV,hebron,KY,41048,detroit,MI,48242,300,COD/COP,270,1,2023 bentley bentayga,Runs,ENCLOSED,2023-02-15,146686,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Cincinnati - Middletown,Detroit - Warren - Livonia,39.091848,-84.70366,42.215646,-83.350854,02_11_2023_07_58
CAR,Louisville,KY,40218,Midland,TX,79705,900,COD/COP,1163,1,2023 nissan gt-r,Runs,ENCLOSED,2023-02-18,11052926,call/text-786-725-2239-ready for dispatch-,AutoStar Transport Express LLC,(888) 802-8250,dispatch@autostartransport.com,100.0,Louisville/Jefferson County,Midland,38.191545,-85.657321,32.046358,-102.030644,02_11_2023_07_58
CAR,maysville,KY,41056,georgetown,SC,29440,600,COD/COP,594,1,2020 ford mustang,Runs,ENCLOSED,2023-02-11,30928455us,865 286-8536,US Star Trucking LLC,(865) 730-4992,usstartrucking@gmail.com,99.8,Not specified,Not specified,38.608292,-83.783344,33.387012,-79.381422,02_11_2023_07_58
PICKUP,Richmond,KY,40475,Glendale,AZ,85304,1100,COD/COP,1855,1,1956 chevrolet 1 series,Runs,ENCLOSED,2023-02-10,11252408,(470) 795-8057 / call or text,Cheapautotrans Inc,(770) 881-7185,info@cheapautotrans.com,97.2,Not specified,Phoenix - Mesa - Glendale,37.770214,-84.307292,33.596208,-112.179006,02_11_2023_07_58
CAR,addis,LA,70710,la porte,TX,77571,400,COD/COP,261,1,1965 ford falcon,Runs,ENCLOSED,2023-02-11,30436035-st,asap 9292994434,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,Baton Rouge,Houston - Sugar Land - Baytown,30.349842,-91.233844,29.682972,-95.048232,02_11_2023_07_58
CAR,albany,LA,70711,milwaukee,WI,53214,800,COD/COP,967,1,2000 midget car,Runs,ENCLOSED,2023-02-14,984449,replica sprint car 11ft long 6ft wide by 5 high 700 lbs,Car Delivery USA Inc,(305) 501-2688,danielb@alldayautotransport.com,99.3,Baton Rouge,Milwaukee - Waukesha - West Allis,30.534002,-90.606666,43.022305,-88.015828,02_11_2023_07_58
SUV,Baton Rouge,LA,70802,Altadena,CA,91001,795,COD/COP,1818,1,2017 jeep renegade,Runs,ENCLOSED,2023-02-11,10645908,Larry (404) 474-2655 || ASAP || Ready for dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Baton Rouge,Los Angeles - Long Beach - Anaheim,30.442477,-91.16944,34.196307,-118.135582,02_11_2023_07_58
SUV,baton rouge,LA,70817,herndon,VA,20191,1175,COD/COP,1126,1,2023 audi q4,Runs,ENCLOSED,2023-02-22,3823-62746,https:shrpa.io/ci?o=3823-62746 p#844-311-9931,Sherpa Auto Transport LLC 2,(844) 311-9931,dispatch+2@sherpaautotransport.com,100.0,Baton Rouge,Washington - Arlington - Alexandria,30.379332,-90.971524,38.93112,-77.351394,02_11_2023_07_58
CAR,bunkie,LA,71322,lilburn,GA,30047,500,COD/COP,623,1,1963 oldsmobile cutlass,Inop,ENCLOSED,2023-02-13,30536785sf,call or text 910 408 3377,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Not specified,Atlanta - Sandy Springs - Marietta,30.877363,-92.138436,33.864146,-84.114088,02_11_2023_07_58
CAR,Hammond,LA,70403,Hickory,NC,28601,600,COD/COP,744,1,2019 mercedes-benz sl 450,Runs,ENCLOSED,2023-02-11,LANCENC,Please text info to 828-578-9257,Cosmo Motors LLC,828-578-9257,Nicole.cosmiclogistics@gmail.com,100.0,Not specified,Hickory - Lenoir - Morganton,30.474164,-90.469878,35.780393,-81.33651,02_11_2023_07_58
CAR,Kenner,LA,70062,Boerne,TX,78006,700,TWO_BUSINESS_DAYS,572,1,2023 bmw 760,Runs,ENCLOSED,2023-02-10,JS45454,dealer to private - ask for Matt 774-855-1473,JS Transport Services Inc. 1,(888) 909-4550,info@jstransportservices.com,100.0,New Orleans - Metairie - Kenner,San Antonio - New Braunfels,29.987584,-90.252243,29.897861,-98.719025,02_11_2023_07_58
CAR,mandeville,LA,70471,houston,TX,77090,530,COD/COP,362,1,2022 lucid air,Runs,ENCLOSED,2023-02-15,1721872,Not specified,Montway LLC- Logistics,(224) 300-5433,logistics@montway.com,100.0,New Orleans - Metairie - Kenner,Houston - Sugar Land - Baytown,30.327015,-90.059297,30.001752,-95.44742,02_11_2023_07_58
CAR,Metairie,LA,70003,Panama City Beach,FL,32413,301,COD/COP,324,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-14,927592,561-293-2707 Book now.,Advanced Car Shipping,(888) 883-1044,info@advancedcarshipping.com,99.5,New Orleans - Metairie - Kenner,Panama City - Lynn Haven,30.096921,-90.21268,30.309241,-85.936658,02_11_2023_07_58
SUV,new orleans,LA,70122,waukesha,WI,53186,1150,COD/COP,1028,1,2022 jeep grand wagoneer,Runs,ENCLOSED,2023-02-14,1721343,"del in stevens point,wi 54482.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,New Orleans - Metairie - Kenner,Milwaukee - Waukesha - West Allis,30.080803,-90.060584,43.029094,-88.213516,02_11_2023_07_58
MOTORCYCLE,anchorage,AK,99501,bothell,WA,98012,1000,COD/COP,2345,1,2017 indian springfield,Runs,ENCLOSED,2023-01-27,30551427-uf,610 756-7427 need driver asap,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,Anchorage,Seattle - Tacoma - Bellevue,61.222463,-149.867694,47.844717,-122.198488,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-10,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
ATV,Douglas,AK,99824,Douglas,AK,99824,1,COD/COP,0,1,2020 mix mix,Runs,OPEN,2023-02-09,Not specified,Not specified,Samba Auto Broker,(800) 492-6441,billing@sambaautotransport.com,100.0,Not specified,Not specified,58.273787,-134.401283,58.273787,-134.401283,02_11_2023_07_58
MOTORCYCLE,Altoona,AL,35952,Jacksonville,FL,32226,300,IMMEDIATELY,503,1,2022 honda goldwing  tour dct,Runs,OPEN,2023-02-10,Not specified,TWIC CARD NEEDED ,Royalty Motors,(305) 594-6680,doumit@royaltymotors.com,100.0,Gadsden,Jacksonville,34.045616,-86.285992,30.479938,-81.523063,02_11_2023_07_58
MOTORCYCLE,Bessemer,AL,35023,Jackson,GA,30233,150,COD/COP,211,1,2015 harley davidson roadglide,Runs,OPEN,2023-02-09,Not specified,call 404-597-5899,Shirley Huitt & Sons Inc,864-940-7667,chrishuitt@hotmail.com,100.0,Birmingham - Hoover,Atlanta - Sandy Springs - Marietta,33.462639,-87.092621,33.312214,-83.979896,02_11_2023_07_58
ATV,Hope Hull,AL,36043,Clinton,MO,64735,500,COD/COP,718,1,2021 polaris rzr,Runs,OPEN,2023-02-10,Not specified,CALL OR TEXT MANNY 239-204-5983  READY TO GO ,Smart Talk Transport Inc,(305) 570-2672,dispatch@smarttalktransport.com,93.5,Montgomery,Not specified,32.186454,-86.43636,38.378066,-93.793895,02_11_2023_07_58
MOTORCYCLE,Bentonville,AR,72712,Broken Arrow,OK,74011,100,FIVE_BUSINESS_DAYS,115,1,2013 harley-davidson softail deluxe,Runs,ENCLOSED,2023-02-11,S2071,Not specified,Tempus Logix 2,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,Fayetteville - Springdale - Rogers,Tulsa,36.343109,-94.247154,35.96773,-95.815033,02_11_2023_07_58
MOTORCYCLE,Bentonville,AR,72712,Broken Arrow,OK,74011,100,FIVE_BUSINESS_DAYS,115,1,2013 harley-davidson softail deluxe,Runs,OPEN,2023-02-11,S2071 - O,Not specified,Tempus Logix 2,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,Fayetteville - Springdale - Rogers,Tulsa,36.343109,-94.247154,35.96773,-95.815033,02_11_2023_07_58
ATV,Fountain Hills,AZ,85268,La Pine,OR,97739,1000,IMMEDIATELY,1212,1,2022 polaris rzr trail s,Runs,ENCLOSED,2023-02-09,0203234,5 FT WIDE X 9 FT LONG,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Bend,33.60374,-111.742483,43.913276,-121.367736,02_11_2023_07_58
MOTORCYCLE,Fountain Hills,AZ,85268,Spokane,WA,99224,800,TEN_BUSINESS_DAYS,1391,1,2020 sea doo spark jet ski on a dolly,Runs,ENCLOSED,2023-02-07,0201235,9FT LONG X 4 FT WIDE,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Spokane,33.60374,-111.742483,47.639764,-117.550836,02_11_2023_07_58
MOTORCYCLE,Fountain Hills,AZ,85268,Oxon Hill,MD,20745,750,TEN_BUSINESS_DAYS,2289,1,2014 kawasaki vulcan vaquero,Runs,ENCLOSED,2023-02-10,0120235,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Washington - Arlington - Alexandria,33.60374,-111.742483,38.805865,-76.999525,02_11_2023_07_58
MOTORCYCLE,Fountain Hills,AZ,85268,Brandywine,MD,20613,950,FIFTEEN_BUSINESS_DAYS,2331,1,2014 can am spyder rs-s se5,Runs,ENCLOSED,2023-02-07,0203230,Not specified,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Washington - Arlington - Alexandria,33.60374,-111.742483,38.65055,-76.814481,02_11_2023_07_58
ATV,Fountain Hills,AZ,85268,Dayton,NV,89403,400,IMMEDIATELY,737,1,2023 segway villain sx10 wx,Runs,OPEN,2023-02-14,0210230,UTV 12 FT LONG,V-Twin Express LLC 1,602-791-9297,vtwinx@q.com,100.0,Phoenix - Mesa - Glendale,Not specified,33.60374,-111.742483,39.24384,-119.468096,02_11_2023_07_58
MOTORCYCLE,Glendale,AZ,85301,Linden,MI,48451,700,COD/COP,2035,1,2021 harley davidson road glide,Runs,ENCLOSED,2023-02-19,58030,call us or email us sales@nationalautoshipping.com,"National Auto Shipping,Inc",(954) 362-1919,sales@nationalautoshipping.com,99.7,Phoenix - Mesa - Glendale,Flint,33.538168,-112.185914,42.794146,-83.829417,02_11_2023_07_58
MOTORCYCLE,phoenix,AZ,85043,compton,CA,90221,200,COD/COP,368,1,2018 harley-davidson fxfbs,Inop,OPEN,2023-02-10,cba5794 084201,company check delivery,ROSY ORANGE LLC,(747) 444-0014,dealer@rosyorange.com,99.9,Phoenix - Mesa - Glendale,Los Angeles - Long Beach - Anaheim,33.428058,-112.186166,33.880072,-118.201276,02_11_2023_07_58
MOTORCYCLE,phoenix,AZ,85041,gardena,CA,90248,150,TWO_BUSINESS_DAYS,380,1,2023 ducati panigale v2,Inop,OPEN,2023-02-10,113846,Not specified,Auto Atlantic OU,718-715-0454,autoatlantice@gmail.com,99.8,Phoenix - Mesa - Glendale,Los Angeles - Long Beach - Anaheim,33.383269,-112.112088,33.88136,-118.285595,02_11_2023_07_58
MOTORCYCLE,Phoenix,AZ,85043,Medley,FL,33178,550,COD/COP,2378,1,2022 yamaha mt06,Runs,OPEN,2023-02-13,TXT 616-920-3004 Yamaha AZ2FL Carlos Romero,"Take pictures, ask for title, payment by zelle",Hassell Dominga Munguia Cruz,(786) 823-0515,hassellmunguia@gmail.com,93.1,Phoenix - Mesa - Glendale,Miami - Fort Lauderdale - Pompano Beach,33.428058,-112.186166,25.843972,-80.410369,02_11_2023_07_58
MOTORCYCLE,Phoenix,AZ,85043,Montrose,CO,81401,350,COD/COP,552,1,2018 suzuki scooter,Runs,OPEN,2023-02-10,11311533,Call or Text John - 201-663-3087,Yellow Brick Transport,(800) 608-1408 x502,akash@yellowbricktransport.com,99.0,Phoenix - Mesa - Glendale,Not specified,33.428058,-112.186166,38.420953,-107.904919,02_11_2023_07_58
MOTORCYCLE,Salome,AZ,85348,Maynardville,TN,37807,450,COD/COP,1954,1,2012 harley-davidson triglide 3 wheeler,Runs,OPEN,2023-02-08,SM-000407,Book on super-lb.com/R0ny4p,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Not specified,Knoxville,33.848004,-113.609492,36.263332,-83.829417,02_11_2023_07_58
MOTORCYCLE,Tucson,AZ,85706,Canutillo,TX,79835,275,COD/COP,299,1,2014 harley-davidson motorcycle xl 1200,Runs,OPEN,2023-02-10,29476844,Copart Cash on delivery Ready to pick up,PS Transport And Logistics Inc,(786) 545-7018,pstransportandlogistics@gmail.com,100.0,Tucson,El Paso,32.076994,-110.898754,31.939936,-106.562442,02_11_2023_07_58
MOTORCYCLE,Tucson,AZ,85705,Wilson,WY,83014,925,COD/COP,1061,1,2022 honda crf1000 (africa twin),Runs,ENCLOSED,2023-02-10,29274237-k,tinyurl.com/2mxt2r49,TCI Logistics Inc,(312) 224-8620,kalotranscargo@gmail.com,100.0,Tucson,Not specified,32.269386,-111.004044,43.465564,-110.919651,02_11_2023_07_58
MOTORCYCLE,Not specified,CA,95102,evans,CO,80634,500,COD/COP,0,1,2005 harley deluxe,Runs,ENCLOSED,2023-02-11,4252828,3022041144,Moverjet Logistics LLC,(302) 248-5115,dispatch@moverjetlogistics.com,99.5,Not specified,Greeley,Not specified,Not specified,40.392822,-104.792784,02_11_2023_07_58
MOTORCYCLE,Antelope,CA,95843,Montebello,CA,90640,175,FIVE_BUSINESS_DAYS,413,1,2021 harley davidson fltrx,Runs,OPEN,2023-02-10,C_41045,Copart  could be inop. Fork on/off if needed.,"Baltic Auto Shipping, Inc",(708) 924-7481,transport@balticasi.com,99.7,Sacramento - Arden-Arcade - Roseville,Los Angeles - Long Beach - Anaheim,38.715216,-121.356133,34.007912,-118.107451,02_11_2023_07_58
MOTORCYCLE,Antelope,CA,95843,Temperance,MI,48182,900,COD/COP,2275,1,2022 harley-davidson fltrxs,Runs,OPEN,2023-02-10,Not specified,Not specified,Trans Global Motors LLC,(419) 467-2337,trhogrefe@hotmail.com,100.0,Sacramento - Arden-Arcade - Roseville,Monroe,38.715216,-121.356133,41.790692,-83.588128,02_11_2023_07_58
MOTORCYCLE,bay point,CA,94565,bartlett,IL,60103,700,COD/COP,2093,1,2012 harley flhtcutg,Runs,OPEN,2023-02-10,iaai ca  847 323 4906,call to assign only 847-323-4906 fork on off if needed,Jay Dee 312 Motors LLC,(000) 000-0000,jd312@312haulingllc.com,100.0,San Francisco - Oakland - Fremont,Chicago - Naperville - Joliet,38.009466,-121.928059,41.976392,-88.20809,02_11_2023_07_58
MOTORCYCLE,bay point,CA,94565,gardena,CA,90248,150,TWO_BUSINESS_DAYS,374,1,2023 kawasaki er400 d,Runs,OPEN,2023-02-10,113847,Not specified,Auto Atlantic OU,718-715-0454,autoatlantice@gmail.com,99.8,San Francisco - Oakland - Fremont,Los Angeles - Long Beach - Anaheim,38.009466,-121.928059,33.88136,-118.285595,02_11_2023_07_58
MOTORCYCLE,calexico,CA,92231,union,MO,63084,650,COD/COP,1701,1,1985 honda xr250r,Runs,OPEN,2023-02-09,16364,ready call for dispatch,ADL Logistics,(954) 488-2544,dispatch@adllogistics.net,98.4,El Centro,St. Louis,32.687855,-115.512268,38.427171,-91.004274,02_11_2023_07_58
MOTORCYCLE,Chula Vista,CA,91911,Jacksonville,FL,32258,700,COD/COP,2363,1,2012 yamaha v star 650,Runs,OPEN,2023-02-10,SM-000300,Not specified,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,San Diego - Carlsbad - San Marcos,Jacksonville,32.607009,-117.050286,30.14475,-81.540956,02_11_2023_07_58
MOTORCYCLE,Corte Madera,CA,94925,Anchorage,AK,99501,3000,COD/COP,3168,1,2018 bmw r850,Runs,OPEN,2023-02-11,R-786MAK,Not specified,Payless Auto Shipping LLC,(240) 207-4470,shaktiy021@gmail.com,99.7,San Francisco - Oakland - Fremont,Anchorage,37.922463,-122.511149,61.222463,-149.867694,02_11_2023_07_58
MOTORCYCLE,Costa Mesa,CA,92626,Hamilton,OH,45011,525,FIVE_BUSINESS_DAYS,2193,1,2021 aprilia rs600,Runs,ENCLOSED,2023-02-10,Oc to oh bike,"text only, 316-990-0052",Christopher S Korte,(000) 000-0000,chris@dvtrans.com,100.0,Los Angeles - Long Beach - Anaheim,Cincinnati - Middletown,33.679094,-117.90553,39.426896,-84.497486,02_11_2023_07_58
MOTORCYCLE,Costa Mesa,CA,92627,Luna Pier,MI,48157,750,COD/COP,2267,1,2003 honda cbr954rr,Runs,ENCLOSED,2023-02-11,11138094,Call/Text company name and dates to 954 480 3144 EXT 26,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Los Angeles - Long Beach - Anaheim,Monroe,33.648991,-117.91778,41.815512,-83.434014,02_11_2023_07_58
MOTORCYCLE,Davis,CA,95616,Baltimore,MD,21210,625,COD/COP,2761,1,2020 kawasaki ninja 650,Inop,OPEN,2023-02-10,4251360,call 904-867-37-93. https://link.secureserviceform.com/MaBg,Movewheels.com,(904) 364-1854,centraldispatchmw@gmail.com,97.3,Sacramento - Arden-Arcade - Roseville,Baltimore - Towson,38.562963,-121.81601,39.356952,-76.635409,02_11_2023_07_58
MOTORCYCLE,dinuba,CA,93618,naples,FL,34112,900,COD/COP,2798,1,1938 harley-davidson model e,Runs,ENCLOSED,2023-02-11,30434344-st0,david 3152219095 yes,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,Visalia - Porterville,Naples - Marco Island,36.523751,-119.394903,26.114606,-81.743982,02_11_2023_07_58
MOTORCYCLE,eastvale,CA,92880,miami,FL,33157,550,COD/COP,2734,1,1998 honda valkyrie,Runs,ENCLOSED,2023-02-13,70746395-br,call 929 552 23 93,Brookwide Inc,(929) 592-3070,autodispatch@brookwide.com,99.9,Riverside - San Bernardino - Ontario,Miami - Fort Lauderdale - Pompano Beach,33.92297,-117.612647,25.60441,-80.335216,02_11_2023_07_58
MOTORCYCLE,Escondido,CA,92029,Arlington Heights,IL,60005,350,COD/COP,2057,1,2019 moto guzzi v85tt,Runs,OPEN,2023-02-10,SM-000425,Book on super-lb.com/LxJKVJ,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,San Diego - Carlsbad - San Marcos,Chicago - Naperville - Joliet,33.085418,-117.136882,42.058437,-87.983562,02_11_2023_07_58
MOTORCYCLE,fremont,CA,94536,fort worth,TX,76126,500,COD/COP,1705,1,2019 indian scout bobber,Runs,OPEN,2023-02-13,31087349ee,text to 4075125637,Elite Auto Shipping,(516) 559-5542 x5,serge@eliteautoshipping.com,99.6,San Francisco - Oakland - Fremont,Dallas - Fort Worth - Arlington,37.56699,-121.982656,32.640017,-97.544762,02_11_2023_07_58
MOTORCYCLE,Fremont,CA,94538,Edison,NJ,08837,725,COD/COP,2925,1,2022 harley - davidson flxrs,Inop,OPEN,2023-02-10,051661,2/7 IAAI TAKE PICTURES ,Aaron PB Production Corporation,(908) 458-9128,biuro@aaronpb.com,100.0,San Francisco - Oakland - Fremont,New York - Northern New Jersey - Long Island,37.510101,-121.986139,40.518491,-74.349682,02_11_2023_07_58
MOTORCYCLE,Fremont,CA,94537,Lambertville,NJ,08530,800,COD/COP,2920,1,2022 honda crf250,Runs,OPEN,2023-02-10,29312286-1-k,"tinyurl.com/2mxt2r49   ACTUAL PICK UP IN RENO, NV 89511",TCI Logistics Inc,(312) 224-8620,kalotranscargo@gmail.com,100.0,San Francisco - Oakland - Fremont,New York - Northern New Jersey - Long Island,37.5486,-121.9875,40.363934,-74.896109,02_11_2023_07_58
MOTORCYCLE,Glendale,CA,91208,Hamilton,OH,45011,525,TEN_BUSINESS_DAYS,2186,1,2021 aprilia rs600,Runs,ENCLOSED,2023-02-10,Ca to oh bike,"text only, 316-990-0052",Christopher S Korte,(000) 000-0000,chris@dvtrans.com,100.0,Los Angeles - Long Beach - Anaheim,Cincinnati - Middletown,34.193274,-118.249545,39.426896,-84.497486,02_11_2023_07_58
MOTORCYCLE,Hawthorne,CA,90250,Stuart,FL,34994,550,COD/COP,2652,1,2021 harley-davidson fxlrs,Runs,OPEN,2023-02-12,BSHWM547,Not specified,Bah Logistics LLC,(818) 392-8978,dispatch@bahlogisticsusa.com,100.0,Los Angeles - Long Beach - Anaheim,Port St. Lucie,33.912776,-118.345632,27.201881,-80.258428,02_11_2023_07_58
